Type,Value,Type,Value,Type,Value
Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO
Element,18822,Element,23916,Element,680008
,,,,,
,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
30950.0,-7.0813157045854105,30950.0,29.704893415821765,30950.0,-10.600341363190989
30960.0,-7.080434953326836,30960.0,29.70526554969801,30960.0,-10.545610681080218
30970.0,-7.079535263606463,30970.0,29.70564567845047,30970.0,-10.490133665687118
30980.0,-7.07861601374208,30980.0,29.70603404150727,30980.0,-10.43357696418316
30990.0,-7.077676808595894,30990.0,29.706430773924307,30990.0,-10.375699078196241
31000.0,-7.0767174974016624,31000.0,29.70683590530617,31000.0,-10.316366046725749
31010.0,-7.075738208263256,31010.0,29.707249345403266,31010.0,-10.255556653812766
31020.0,-7.074739330477176,31020.0,29.70767087769685,31020.0,-10.193364758045833
31030.0,-7.0737214340997525,31030.0,29.708100193102,31030.0,-10.129990810380573
31040.0,-7.072685204596493,31040.0,29.708536924899605,31040.0,-10.065717199985874
31050.0,-7.071631415584434,31050.0,29.708980665149724,31050.0,-10.00088633407665
31060.0,-7.070560838498256,31060.0,29.709430998686326,31060.0,-9.935872286017904
31070.0,-7.069474114810075,31070.0,29.709887555394015,31070.0,-9.871043487138042
31080.0,-7.06837172172674,31080.0,29.710350023990852,31080.0,-9.806729745319156
31090.0,-7.067254001451056,31090.0,29.71081814650914,31090.0,-9.743206047496207
31100.0,-7.066121177817961,31100.0,29.711291711887778,31100.0,-9.680687241631263
31110.0,-7.064973347788273,31110.0,29.711770567933872,31110.0,-9.61932252227593
31120.0,-7.063810507671672,31120.0,29.712254597272103,31120.0,-9.559197356062569
31130.0,-7.062632631292165,31130.0,29.712743690365816,31130.0,-9.50034561112752
31140.0,-7.061439507901438,31140.0,29.71323781418288,31140.0,-9.442749975203457
31150.0,-7.060230329067454,31150.0,29.713737181815883,31150.0,-9.386271984125447
31160.0,-7.059004104447714,31160.0,29.714242087079082,31160.0,-9.330641820826301
31170.0,-7.057759815984468,31170.0,29.71475283396692,31170.0,-9.275520653797214
31180.0,-7.056496425578308,31180.0,29.71526973380305,31180.0,-9.220543710479154
31190.0,-7.055212928643439,31190.0,29.71579307490597,31190.0,-9.165348256810903
31200.0,-7.053908411938447,31200.0,29.716323097177373,31200.0,-9.10959957629777
31210.0,-7.052582130603818,31210.0,29.716859970300032,31210.0,-9.053012657011264
31220.0,-7.051233612575115,31220.0,29.71740376534147,31220.0,-8.995373402582082
31230.0,-7.049862792423374,31230.0,29.71795442411326,31230.0,-8.936562039952252
31240.0,-7.04847010381847,31240.0,29.71851173746025,31240.0,-8.876577771513716
31250.0,-7.047056515258987,31250.0,29.7190753443389,31250.0,-8.815548313923328
31260.0,-7.045623394545809,31260.0,29.71964477536461,31260.0,-8.75371776200152
31270.0,-7.044171678102737,31270.0,29.720219776016336,31270.0,-8.691352504796146
31280.0,-7.042701623741743,31280.0,29.72080039870622,31280.0,-8.628578783403691
31290.0,-7.041213446404218,31290.0,29.72138671343891,31290.0,-8.565408942945213
31300.0,-7.039707381143551,31300.0,29.721978744489768,31300.0,-8.501833372813683
31310.0,-7.038183718975996,31310.0,29.72257643947797,31310.0,-8.437886585382483
31320.0,-7.036642881669347,31320.0,29.723179660280913,31320.0,-8.373680198450545
31330.0,-7.035085473340426,31330.0,29.7237881800361,31330.0,-8.309407733426948
31340.0,-7.033512280138034,31340.0,29.72440169410318,31340.0,-8.245331187863234
31350.0,-7.031924184547077,31350.0,29.72501985836975,31350.0,-8.181758733569884
31360.0,-7.030322105212453,31360.0,29.725642315391287,31360.0,-8.119014766422023
31370.0,-7.028706944605127,31370.0,29.726268710180232,31370.0,-8.057414571526479
31380.0,-7.027079544255329,31380.0,29.726898702262073,31380.0,-7.997246114518038
31390.0,-7.025440666439065,31390.0,29.727531970885806,31390.0,-7.938760681822218
31400.0,-7.02379098026617,31400.0,29.728168215872426,31400.0,-7.88216944268021
31410.0,-7.022131025332906,31410.0,29.728807174226105,31410.0,-7.827639385691718
31420.0,-7.020461179395957,31420.0,29.729448635562523,31420.0,-7.775286477509911
31430.0,-7.018781618208643,31430.0,29.730092460011893,31430.0,-7.7251681281917834
31440.0,-7.017092277814971,31440.0,29.730738596186082,31440.0,-7.677274379835726
31450.0,-7.015392832915053,31450.0,29.731387090871966,31450.0,-7.631520660109104
31460.0,-7.0136827158407655,31460.0,29.73203808374319,31460.0,-7.587745808592389
31470.0,-7.011961139197131,31470.0,29.732691793692474,31470.0,-7.545720721968399
31480.0,-7.0102271924975295,31480.0,29.73334847575461,31480.0,-7.505164731814718
31490.0,-7.008480092080229,31490.0,29.7340083160249,31490.0,-7.465792459747534
31500.0,-7.006718937825579,31500.0,29.734671536457537,31500.0,-7.427340545301902
31510.0,-7.0049426929272816,31510.0,29.73533843124046,31510.0,-7.389520808876383
31520.0,-7.00315082591685,31520.0,29.73600912364072,31520.0,-7.352061847971276
31530.0,-7.001344841620582,31530.0,29.736682860055936,31530.0,-7.317393167031359
31540.0,-6.9995248607469,31540.0,29.73735970684886,31540.0,-7.28348022491537
31550.0,-6.99768662514591,31550.0,29.738041398803833,31550.0,-7.245785448167717
31560.0,-6.995831753489191,31560.0,29.738727057143034,31560.0,-7.208173963895346
31570.0,-6.993960095019502,31570.0,29.739416720300998,31570.0,-7.170299570631012
31580.0,-6.992071480548344,31580.0,29.740110431016017,31580.0,-7.132120538175617
31590.0,-6.990165669304636,31590.0,29.740808275620026,31590.0,-7.093554380142102
31600.0,-6.988242663531175,31600.0,29.741510260756595,31600.0,-7.05455726858955
31610.0,-6.986302599088755,31610.0,29.742216348943177,31610.0,-7.015138628684525
31620.0,-6.98434576796809,31620.0,29.742926443569417,31620.0,-6.975359709815716
31630.0,-6.982372643632519,31630.0,29.743640374629237,31630.0,-6.935334389655781
31640.0,-6.980383823712426,31640.0,29.744357915275145,31640.0,-6.895225108191105
31650.0,-6.978379940954849,31650.0,29.745078810716105,31650.0,-6.855228164603851
31660.0,-6.9763616344283115,31660.0,29.74580279663033,31660.0,-6.815550515592435
31670.0,-6.9743295078614445,31670.0,29.746529609969997,31670.0,-6.776392162930938
31680.0,-6.972285648806948,31680.0,29.747258266416196,31680.0,-6.740619295040446
31690.0,-6.970228151432071,31690.0,29.74798972582077,31690.0,-6.703279415206647
31700.0,-6.968157778721927,31700.0,29.748723569816285,31700.0,-6.666417823091885
31710.0,-6.966075032599634,31710.0,29.74945950978992,31710.0,-6.630645501599322
31720.0,-6.963979917868881,31720.0,29.75019747578096,31720.0,-6.595939355785234
31730.0,-6.961872280797812,31730.0,29.750937455013077,31730.0,-6.56225693643978
31740.0,-6.9597518483191765,31740.0,29.751679478469335,31740.0,-6.529518991092572
31750.0,-6.9576182863898595,31750.0,29.752423599860915,31750.0,-6.497617947130301
31760.0,-6.955471235424534,31760.0,29.75316989392872,31760.0,-6.466428575955063
31770.0,-6.953310425438985,31770.0,29.75391840734657,31770.0,-6.435822116971542
31780.0,-6.951135854451007,31780.0,29.754669090701224,31780.0,-6.405699582954328
31790.0,-6.948947729422822,31790.0,29.7554218268758,31790.0,-6.376017282801901
31800.0,-6.946749359356025,31800.0,29.756175046245485,31800.0,-6.351199714757935
31810.0,-6.944536044885108,31810.0,29.75693114264304,31810.0,-6.322408327099721
31820.0,-6.942309167870451,31820.0,29.75768928965482,31820.0,-6.293778722703614
31830.0,-6.94006898193354,31830.0,29.758449343854192,31830.0,-6.265609005389239
31840.0,-6.93781575352697,31840.0,29.759211200036884,31840.0,-6.237816852594048
31850.0,-6.935549836597229,31850.0,29.759974724814526,31850.0,-6.210396986361516
31860.0,-6.933271731712745,31860.0,29.76073972681836,31860.0,-6.183394105553751
31870.0,-6.930982038894462,31870.0,29.761505978578608,31870.0,-6.156897394264001
31880.0,-6.9286814171014575,31880.0,29.762273233314865,31880.0,-6.131026664437038
31890.0,-6.926370582118434,31890.0,29.763041226698714,31890.0,-6.105918860415992
31900.0,-6.924050295995731,31900.0,29.763809678067744,31900.0,-6.081718597789995
31910.0,-6.921721358241208,31910.0,29.764578291034148,31910.0,-6.058573318750096
31920.0,-6.919384582232592,31920.0,29.76534676332035,31920.0,-6.0366288993802195
31930.0,-6.917040763027689,31930.0,29.76611479498697,31930.0,-6.016025147107097
31940.0,-6.914690654120803,31940.0,29.76688209618068,31940.0,-5.996890388541969
31950.0,-6.912335408995347,31950.0,29.767648009213183,31950.0,-5.980759155366816
31960.0,-6.909974685488301,31960.0,29.76841307956888,31960.0,-5.964685816327915
31970.0,-6.907609545298964,31970.0,29.76917669303294,31970.0,-5.950411117340358
31980.0,-6.905240295821005,31980.0,29.769938706121955,31980.0,-5.937925449121745
31990.0,-6.902867091593703,31990.0,29.77069904668834,31990.0,-5.927203868374948
32000.0,-6.9004899950497975,32000.0,29.771457684319397,32000.0,-5.918175983778068
32010.0,-6.8981090011875015,32010.0,29.77221462184068,32010.0,-5.910742004552492
32020.0,-6.895724064201711,32020.0,29.772969883602105,32020.0,-5.9047819529655134
32030.0,-6.893335111544074,32030.0,29.77372350985247,32030.0,-5.900163488275317
32040.0,-6.890942050188861,32040.0,29.77447555184674,32040.0,-5.896748860505327
32050.0,-6.888544340930582,32050.0,29.775225912016097,32050.0,-5.894718253182197
32060.0,-6.886142126277181,32060.0,29.775974872527684,32060.0,-5.893424665612163
32070.0,-6.883735431059011,32070.0,29.776722513447616,32070.0,-5.892758539664279
32080.0,-6.88132446480688,32080.0,29.777468922205866,32080.0,-5.89267439009463
32090.0,-6.878909545293774,32090.0,29.7782140694621,32090.0,-5.893244376762451
32100.0,-6.876490496748329,32100.0,29.77895776943051,32100.0,-5.894447058777133
32110.0,-6.874067445319508,32110.0,29.77969996097845,32110.0,-5.89624111734807
32120.0,-6.871640601988614,32120.0,29.780440563684458,32120.0,-5.8986055059031814
32130.0,-6.86921021650431,32130.0,29.781179490054146,32130.0,-5.9015388540319735
32140.0,-6.866776523104344,32140.0,29.78191667020571,32140.0,-5.905048804867276
32150.0,-6.8643397834048905,32150.0,29.78265202355757,32150.0,-5.909146206953576
32160.0,-6.861900322537117,32160.0,29.78338543330762,32160.0,-5.913854184227131
32170.0,-6.85945852050062,32170.0,29.784116748848493,32170.0,-5.919216892409501
32180.0,-6.857014557668031,32180.0,29.78484589305862,32180.0,-5.925278212705026
32190.0,-6.854568262489401,32190.0,29.785572921584397,32190.0,-5.932021593606549
32200.0,-6.852119458710053,32200.0,29.786297885368064,32200.0,-5.939378267021805
32210.0,-6.84966805795705,32210.0,29.78702079915033,32210.0,-5.947269473067135
32220.0,-6.847214034637267,32220.0,29.78774165543898,32220.0,-5.955625827543291
32230.0,-6.8447574122566435,32230.0,29.78846042915626,32230.0,-5.964391854152031
32240.0,-6.842296927371192,32240.0,29.789177260603065,32240.0,-5.972140319709308
32250.0,-6.839833219992023,32250.0,29.789892165546238,32250.0,-5.980085374232313
32260.0,-6.837366570404479,32260.0,29.79060509362007,32260.0,-5.9883409306168325
32270.0,-6.8348971327024275,32270.0,29.79131597780966,32270.0,-5.996883937090665
32280.0,-6.832425021331659,32280.0,29.79202474919486,32280.0,-6.005714129254916
32290.0,-6.829950332451527,32290.0,29.79273133577272,32290.0,-6.01483909229343
32300.0,-6.827473186202552,32300.0,29.793435652152166,32300.0,-6.024269908997913
32310.0,-6.824993724605785,32310.0,29.79413760303801,32310.0,-6.034021204125818
32320.0,-6.822512076614557,32320.0,29.794837098569445,32320.0,-6.0441099205094355
32330.0,-6.820028308732146,32330.0,29.79553407335961,32330.0,-6.054550305390212
32340.0,-6.817542372311346,32340.0,29.79622850581274,32340.0,-6.065344094222253
32350.0,-6.815054860758041,32350.0,29.79692025001196,32350.0,-6.077388244353608
32360.0,-6.812566549551131,32360.0,29.797609046493815,32360.0,-6.091076155185949
32370.0,-6.81007568583069,32370.0,29.79829515392094,32370.0,-6.104037046097193
32380.0,-6.80758126761302,32380.0,29.798978813157017,32380.0,-6.115850453699227
32390.0,-6.805084162623608,32390.0,29.799659878483435,32390.0,-6.1279741356655855
32400.0,-6.802585132863377,32400.0,29.800338158833743,32400.0,-6.141342109528462
32410.0,-6.800085169118479,32410.0,29.801013328169297,32410.0,-6.15636552790389
32420.0,-6.797582829986254,32420.0,29.80168559433755,32420.0,-6.170478261134909
32430.0,-6.795078033689198,32430.0,29.80235498434674,32430.0,-6.184322587289718
32440.0,-6.792572673464053,32440.0,29.80302103535367,32440.0,-6.20005989107812
32450.0,-6.790065700602645,32450.0,29.80368396375421,32450.0,-6.2159562142782105
32460.0,-6.787556872769804,32460.0,29.804343852246753,32460.0,-6.232015063974596
32470.0,-6.785045923453991,32470.0,29.80500080113395,32470.0,-6.24817035894053
32480.0,-6.78253253025789,32480.0,29.80565493649056,32480.0,-6.264328285915734
32490.0,-6.7800163033519025,32490.0,29.806306410772116,32490.0,-6.280377497684723
32500.0,-6.777496870214963,32500.0,29.806955367609422,32500.0,-6.296198848379246
32510.0,-6.77497394189057,32510.0,29.80760191938141,32510.0,-6.311679293457782
32520.0,-6.772447229381168,32520.0,29.808246177657537,32520.0,-6.326719000381302
32530.0,-6.769916064844792,32530.0,29.808888294527087,32530.0,-6.340301191986373
32540.0,-6.767380965504412,32540.0,29.80952824057101,32540.0,-6.354064827797877
32550.0,-6.764841624585593,32550.0,29.810166099445148,32550.0,-6.367449683801487
32560.0,-6.762297356725094,32560.0,29.810802048629906,32560.0,-6.380117946652303
32570.0,-6.759747730893789,32570.0,29.811436205959012,32570.0,-6.392015729944538
32580.0,-6.757192458492497,32580.0,29.812068641521034,32580.0,-6.403087117739184
32590.0,-6.754630687354717,32590.0,29.812699400250388,32590.0,-6.41182943523881
32600.0,-6.752063261656283,32600.0,29.813328598607836,32600.0,-6.4211619756029314
32610.0,-6.749489521792503,32610.0,29.813956277346637,32610.0,-6.4297258158045
32620.0,-6.746908977784354,32620.0,29.814582505558565,32620.0,-6.437334388825017
32630.0,-6.744321396795377,32630.0,29.81520730748401,32630.0,-6.4439908064212625
32640.0,-6.7417273819001196,32640.0,29.81582991422503,32640.0,-6.449496244107761
32650.0,-6.739128605432468,32650.0,29.816449086248284,32650.0,-6.454313012001619
32660.0,-6.7365271093921555,32660.0,29.817064166725963,32660.0,-6.460575995328861
32670.0,-6.733924160509351,32670.0,29.817674412437352,32670.0,-6.467879187588597
32680.0,-6.731319522892458,32680.0,29.81827979487504,32680.0,-6.475094039937442
32690.0,-6.728714322519299,32690.0,29.818879875160814,32690.0,-6.483330500786449
32700.0,-6.726109635081854,32700.0,29.81947421616599,32700.0,-6.492882085704018
32710.0,-6.723506455971361,32710.0,29.820062438961703,32710.0,-6.503845908756359
32720.0,-6.720905724630886,32720.0,29.82064420223436,32720.0,-6.516308586200527
32730.0,-6.718308243340311,32730.0,29.821219216573496,32730.0,-6.530341687086987
32740.0,-6.715714755669031,32740.0,29.821787225722503,32740.0,-6.546001424219538
32750.0,-6.7131259988655145,32750.0,29.822347996934656,32750.0,-6.563330936659264
32760.0,-6.710542648316137,32760.0,29.822901331461907,32760.0,-6.5823616238939575
32770.0,-6.70796535660957,32770.0,29.823447053975844,32770.0,-6.603114055188176
32780.0,-6.705394765903775,32780.0,29.82398500943372,32780.0,-6.625599709096306
32790.0,-6.702831438589228,32790.0,29.8245150744296,32790.0,-6.6498219459989665
32800.0,-6.700275865175495,32800.0,29.825037151525574,32800.0,-6.675776597691425
32810.0,-6.697728535177187,32810.0,29.82555115384878,32810.0,-6.703453273651011
32820.0,-6.695189957562776,32820.0,29.82605700214935,32820.0,-6.7328362191704
32830.0,-6.692660612214023,32830.0,29.82655463299814,32830.0,-6.7639046861801715
32840.0,-6.690140969464022,32840.0,29.827043992625832,32840.0,-6.796633888646872
32850.0,-6.687631459124813,32850.0,29.82752504149573,32850.0,-6.830995928650765
32860.0,-6.685132423724705,32860.0,29.827997761018924,32860.0,-6.866960015108514
32870.0,-6.6826441528357625,32870.0,29.828462144041325,32870.0,-6.9044923771211595
32880.0,-6.680169388014244,32880.0,29.82891712577258,32880.0,-6.946610293921934
32890.0,-6.677711949853483,32890.0,29.829361295531513,32890.0,-6.99518711931334
32900.0,-6.675262569617011,32900.0,29.829798798825227,32900.0,-7.037747644895027
32910.0,-6.672824339901916,32910.0,29.830228365276337,32910.0,-7.080842140326816
32920.0,-6.670398427132665,32920.0,29.830649633228806,32920.0,-7.125468763706025
32930.0,-6.667991809818356,32930.0,29.831059765798134,32930.0,-7.179681564800705
32940.0,-6.6656012939524505,32940.0,29.831460313229492,32940.0,-7.235993096939978
32950.0,-6.663221977007071,32950.0,29.831853387447477,32950.0,-7.288751347211052
32960.0,-6.66085407748267,32960.0,29.83223898915043,32960.0,-7.339121317428676
32970.0,-6.658505227984855,32970.0,29.832613978917784,32970.0,-7.3985272971434854
32980.0,-6.656170381874432,32980.0,29.832980675218828,32980.0,-7.456201867331615
32990.0,-6.6538447701465255,32990.0,29.83334108663502,32990.0,-7.508340549551696
33000.0,-6.651532478824889,33000.0,29.833693565937057,33000.0,-7.5618856519817
33010.0,-6.649233722931759,33010.0,29.83403811228585,33010.0,-7.616559082738419
33020.0,-6.646948689248395,33020.0,29.834374729800786,33020.0,-7.672242133104386
33030.0,-6.6446775406950715,33030.0,29.834703422970744,33030.0,-7.728866447571018
33040.0,-6.642420422716577,33040.0,29.835024196100452,33040.0,-7.786381973192523
33050.0,-6.6401774304498336,33050.0,29.835337061071503,33050.0,-7.844746503611391
33060.0,-6.637948567003842,33060.0,29.835642044423498,33060.0,-7.903920973463215
33070.0,-6.635733845128139,33070.0,29.83593916581113,33070.0,-7.963868156853868
33080.0,-6.633533345884205,33080.0,29.836228430309387,33080.0,-8.024552820618847
33090.0,-6.6313472131466655,33090.0,29.83650983294844,33090.0,-8.085940890693402
